207,Lodoss-tou Senki,7.4,"Action, Adventure, Fantasy, Magic, Shounen, Supernatural",Record of Lodoss War,ロードス島戦記,OVA,13,"Jun 30, 1990 to Nov 23, 1991",Unknown,"Kadokawa Shoten, TBS, Marubeni","Funimation, Central Park Media",Madhouse,Novel,25 min. per ep.,R - 17+ (violence & profanity),1904,2236,51172,487,2674,24276,1835,1566,20821,1863,2735,5130,5432,2769,1328,461,156,57,44,hayao.jpg
208,R.O.D: Read or Die,7.67,"Action, Sci-Fi, Adventure, Mystery, Historical, Magic",R.O.D - Read or Die,R.O.D リード・オア・ダイ,OVA,3,"May 23, 2001 to Feb 6, 2002",Unknown,"Aniplex, SME Visual Works","Aniplex of America, Manga Entertainment",Studio Deen,Light novel,33 min. per ep.,PG-13 - Teens 13 or older,1105,2075,56984,317,1121,39760,823,597,14683,2682,5574,9304,7576,2951,1270,423,131,60,49,sport.jpg
209,R.O.D: The TV,7.55,"Action, Sci-Fi, Adventure, Comedy, Super Power, Drama",R.O.D -The TV-,アール・オー・ディー ザ・ティーヴィー,TV,26,"Sep 1, 2003 to Mar 16, 2004",Fall 2003,"Aniplex, Studio Deen, Broccoli, Sony Music Entertainment","Aniplex of America, Geneon Entertainment USA",J.C.Staff,Light novel,25 min. per ep.,PG-13 - Teens 13 or older,1410,1971,61604,423,2391,32941,3095,2575,20602,2087,4094,7830,7279,3044,1434,497,151,87,67,rank.jpg
210,Ranma ½,7.76,"Slice of Life, Comedy, Martial Arts, Fantasy, Shounen",Ranma ½,らんま1/2,TV,161,"Apr 15, 1989 to Sep 25, 1992",Spring 1989,"Shogakukan-Shueisha Productions, Kitty Films, Fuji TV, Shogakukan",VIZ Media,Studio Deen,Manga,24 min. per ep.,R+ - Mild Nudity,891,767,194975,3665,18777,97406,22563,17404,38825,11247,16178,27857,25475,10377,4226,1117,393,199,209,bst0.jpg
211,Pure Mail,6.26,Hentai,Unknown,ピュアメール,OVA,2,"Sep 25, 2001 to Dec 21, 2001",Unknown,"Pink Pineapple, Green Bunny",Adult Source Media,Unknown,Visual novel,30 min. per ep.,Rx - Hentai,NULL,7731,3114,14,177,1834,112,122,869,64,71,165,268,310,175,86,43,25,26,bst1.jpg
212,Project A-Ko,6.86,"Action, Adventure, Comedy, Mecha, Sci-Fi, Super Power",Unknown,プロジェクトＡ子,Movie,1,21-Jun-86,Unknown,Soeishinsha,"Central Park Media, Discotek Media",APPP,Original,1 hr. 24 min.,PG-13 - Teens 13 or older,4200,4227,14403,104,303,8473,165,142,5320,361,561,1282,1835,1203,636,269,112,43,27,bst2.jpg
213,Pia Carrot e Youkoso!!,6.02,"Comedy, Romance, Hentai",Welcome to Pia Carrot,Piaキャロットへようこそ!!,OVA,3,"Oct 24, 1997 to Apr 24, 1998",Unknown,NuTech Digital,Unknown,Unknown,Unknown,29 min. per ep.,Rx - Hentai,NULL,7767,3074,5,156,1715,106,139,958,50,48,114,240,281,196,89,54,18,30,bst3.jpg
214,Pia Carrot e Youkoso!! 2,6.15,"Comedy, Romance, Hentai",Welcome To Pia Carrot 2,Piaキャロットへようこそ!! 2,OVA,3,"Oct 23, 1998 to Apr 23, 1999",Unknown,Pink Pineapple,Unknown,Unknown,Unknown,30 min. per ep.,Rx - Hentai,NULL,8715,2097,4,99,1247,65,100,586,42,40,97,169,197,119,62,23,11,28,bst4.jpg
215,Pia Carrot e Youkoso!! 2 DX,6.31,"Comedy, Romance",Unknown,Pia キャロット へ ようこそ!! 2 DX,OVA,6,"Dec 18, 1999 to Oct 25, 2000",Unknown,Unknown,Sentai Filmworks,Unknown,Visual novel,28 min. per ep.,PG-13 - Teens 13 or older,6799,8682,2109,3,93,1224,67,72,653,42,45,102,200,204,155,41,18,18,15,bst5.jpg
216,Pia Carrot e Youkoso!!: Sayaka no Koi Monogatari,5.94,"Comedy, Romance",Welcome to Pia Carrot! Sayaka's Love Story,Pia キャロットへようこそ！！劇場版～さやかの恋物語～,Movie,1,19-Oct-02,Unknown,"Geneon Universal Entertainment, I-move",Unknown,Bones,Visual novel,48 min.,PG-13 - Teens 13 or older,8395,8347,2450,3,70,1498,46,65,771,34,35,89,238,231,197,100,40,26,21,bst6.jpg
217,Shin Angel,6.28,"Comedy, Drama, Hentai, Romance",New Angel,新エンジェル,OVA,5,"Oct 21, 1994 to Nov 22, 1995",Unknown,"Pink Pineapple, Studio Tulip",SoftCel Pictures,Unknown,Unknown,30 min. per ep.,Rx - Hentai,NULL,8362,2432,13,192,1125,105,141,869,53,47,92,197,176,138,53,20,16,23,bst7.jpg
218,Kidou Senkan Nadesico,7.52,"Action, Comedy, Mecha, Military, Parody, Romance, Sci-Fi, Shounen, Space",Martian Successor Nadesico,機動戦艦ナデシコ,TV,26,"Oct 1, 1996 to Mar 25, 1997",Fall 1996,"Starchild Records, Yomiko Advertising, Audio Tanaka","ADV Films, Nozomi Entertainment",Xebec,Original,23 min. per ep.,PG-13 - Teens 13 or older,1521,2424,43756,420,2293,20469,2164,1736,17094,1355,2665,4818,4780,2007,923,327,123,50,47,school.jpg
219,Kidou Senkan Nadesico: The Prince of Darkness,6.77,"Action, Comedy, Drama, Mecha, Psychological, Sci-Fi, Shounen, Space",Martian Successor Nadesico:The Prince of Darkness,機動戦艦ナデシコ The prince of darkness,Movie,1,01-Aug-98,Unknown,"TV Tokyo, Starchild Records, Kadokawa Shoten, Toei Video, Movic, Sega, King Records, Audio Tanaka","ADV Films, Nozomi Entertainment",Xebec,Original,1 hr. 19 min.,R - 17+ (violence & profanity),4595,4347,13414,33,243,9758,177,115,3121,372,683,1406,2016,1276,738,383,156,98,58,sport.jpg
220,Kuro no Danshou,5.76,"Hentai, Horror",Mystery of the Necronomicon,黒の断章,OVA,4,"Oct 29, 1999 to Sep 25, 2000",Unknown,Discovery,Unknown,Unknown,Unknown,30 min. per ep.,Rx - Hentai,NULL,8552,2254,7,123,1163,101,119,748,31,26,94,150,187,139,77,37,37,27,bst8.jpg
221,Mezzo Forte,6.65,"Action, Comedy, Hentai, Sci-Fi",Unknown,メゾフォルテ,OVA,2,"May 25, 2000 to Jun 25, 2001",Unknown,Green Bunny,"Media Blasters, SoftCel Pictures",Arms,Original,30 min. per ep.,Rx - Hentai,NULL,3299,24730,93,753,16749,358,324,6546,539,828,2159,3589,2716,1342,578,243,123,120,bst9.jpg
222,Mezzo DSA,6.68,"Action, Adventure, Comedy, Mystery, Sci-Fi",Unknown,メゾ,TV,13,"Jan 4, 2004 to Mar 28, 2004",Winter 2004,"Studio Pierrot, Shochiku, Memory-Tech, Happinet Pictures","ADV Films, Sentai Filmworks",Arms,Original,25 min. per ep.,R+ - Mild Nudity,5005,3924,17246,33,712,9251,774,957,5552,269,491,1265,2223,1573,890,378,139,70,53,bst10.jpg
223,Dragon Ball,8,"Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",Dragon Ball,ドラゴンボール,TV,153,"Feb 26, 1986 to Apr 12, 1989",Winter 1986,Fuji TV,Funimation,Toei Animation,Manga,24 min. per ep.,PG-13 - Teens 13 or older,535,120,735546,13454,37544,600337,27310,23902,46453,88245,89656,134427,108758,39962,14806,3942,1392,834,1204,bst11.jpg
225,Dragon Ball GT,6.48,"Action, Sci-Fi, Adventure, Comedy, Super Power, Magic, Fantasy, Shounen",Dragon Ball GT,ドラゴンボールGT,TV,64,"Feb 7, 1996 to Nov 19, 1997",Winter 1996,Fuji TV,Funimation,Toei Animation,Manga,23 min. per ep.,PG-13 - Teens 13 or older,5974,262,472177,1878,9834,408494,7582,21120,25147,22680,23836,44045,74704,67689,42801,26843,11272,5903,4003,bst12.jpg
226,Elfen Lied,7.56,"Action, Horror, Psychological, Supernatural, Drama, Romance, Seinen",Elfen Lied,エルフェンリート,TV,13,"Jul 25, 2004 to Oct 17, 2004",Summer 2004,"VAP, Genco",ADV Films,Arms,Manga,25 min. per ep.,R+ - Mild Nudity,1382,49,1187921,23830,36600,885356,27617,40191,198157,101509,127032,173008,153170,76952,36944,21729,11087,7416,5519,bst13.jpg
227,FLCL,8.03,"Action, Sci-Fi, Comedy, Parody, Dementia, Psychological, Mecha",FLCL,フリクリ,OVA,6,"Apr 26, 2000 to Mar 16, 2001",Unknown,"Starchild Records, GANSIS","Funimation, Synch-Point","Gainax, Production I.G",Original,25 min. per ep.,PG-13 - Teens 13 or older,505,171,610114,23432,21496,409775,15250,13319,150274,73488,73911,82013,55189,25030,12152,6542,3043,2162,2112,bst14.jpg
228,Jigoku Shoujo,7.65,"Mystery, Horror, Psychological, Supernatural",Hell Girl,地獄少女,TV,26,"Oct 5, 2005 to Apr 5, 2006",Fall 2005,"Aniplex, SKY Perfect Well Think",Funimation,Studio Deen,Original,25 min. per ep.,R - 17+ (violence & profanity),1158,490,286869,3283,18697,128781,18487,17659,103245,12770,18579,31006,28324,13007,6219,2436,949,470,301,bst15.jpg
229,Ninin ga Shinobuden,6.92,"Comedy, Parody, Martial Arts",Ninja Nonsense,ニニンがシノブ伝,TV,12,"Jul 10, 2004 to Sep 25, 2004",Summer 2004,"Toshiba Entertainment, Happinet Pictures","Nozomi Entertainment, NYAV Post",ufotable,Manga,24 min. per ep.,R - 17+ (violence & profanity),3939,2957,30291,142,1164,17164,1498,1967,8498,889,1401,2845,4082,2624,1517,704,294,174,127,bst16.jpg
230,Air Master,7.02,"Action, Comedy, Martial Arts, Seinen",Air Master,エアマスター,TV,27,"Apr 2, 2003 to Oct 1, 2003",Spring 2003,"VAP, Nippon Television Network",Geneon Entertainment USA,Toei Animation,Manga,24 min. per ep.,R - 17+ (violence & profanity),3550,2829,32762,155,1618,17231,1617,3016,9280,908,1397,2770,3882,2431,1473,759,328,239,185,bst17.jpg
231,Asagiri no Miko,6.18,"Action, Comedy, Supernatural, Fantasy, Seinen",Shrine of the Morning Mist,朝霧の巫女,TV,26,"Jul 4, 2002 to Dec 26, 2002",Summer 2002,"Starchild Records, TV Tokyo Music, Shounen Gahousha","Media Blasters, NYAV Post","Chaos Project, GANSIS",Manga,12 min. per ep.,PG - Children,7429,5793,6599,6,308,2727,328,493,2743,58,59,243,540,560,404,159,71,33,23,bst18.jpg
232,Cardcaptor Sakura,8.16,"Adventure, Comedy, Drama, Magic, Romance, Fantasy, School, Shoujo",Cardcaptor Sakura,カードキャプターさくら,TV,70,"Apr 7, 1998 to Mar 21, 2000",Spring 1998,"NHK, Kodansha, Sogo Vision, YTV","Nelvana, NIS America, Inc., Geneon Entertainment USA",Madhouse,Manga,25 min. per ep.,PG - Children,346,405,338021,12901,23012,214053,20936,14348,65672,34575,38128,48217,35300,13099,5113,1226,454,223,442,bst19.jpg
233,Daa! Daa! Daa!,7.65,"Comedy, Sci-Fi, Shoujo",Unknown,だぁ! だぁ! だぁ!,TV,78,"Mar 28, 2000 to Feb 26, 2002",Spring 2000,Unknown,Unknown,J.C.Staff,Manga,25 min. per ep.,G - All Ages,1152,3651,20155,262,1368,10846,1830,1509,4602,1138,1570,2383,2433,1162,530,156,41,35,33,bst20.jpg
234,Dan Doh!!,6.69,"Adventure, Sports, Shounen",Unknown,ダンドー,TV,26,"Apr 3, 2004 to Sep 25, 2004",Spring 2004,"TV Tokyo, HoriPro",Bandai Entertainment,Tokyo Kids,Manga,24 min. per ep.,G - All Ages,4958,7451,3514,5,163,1873,168,288,1022,85,108,245,410,283,174,95,39,20,21,bst20.jpg
235,Detective Conan,8.16,"Adventure, Mystery, Comedy, Police, Shounen",Case Closed,名探偵コナン,TV, ,"Jan 8, 1996 to ?",Winter 1996,"Yomiuri Telecasting, Animax, YTV, TMS-Kyokuchi, Shogakukan","Funimation, Crunchyroll",TMS Entertainment,Manga,25 min.,PG-13 - Teens 13 or older,349,580,252940,11827,116021,9,55211,36141,45558,27670,25632,31481,21333,7803,3401,993,415,254,469,bst22.jpg
236,E's Otherwise,6.64,"Adventure, Comedy, Drama, Military, Sci-Fi, Shounen, Supernatural",E's Otherwise,エスアザーワイズ,TV,26,"Apr 1, 2003 to Sep 23, 2003",Spring 2003,Sotsu,ADV Films,Studio Pierrot,Manga,23 min. per ep.,PG-13 - Teens 13 or older,5178,4193,14745,29,651,8175,837,1049,4033,222,466,1100,1808,1425,877,347,126,70,46,bst23.jpg
237,Koukyoushihen Eureka Seven,8.09,"Adventure, Drama, Mecha, Romance, Sci-Fi",Eureka Seven,交響詩篇エウレカセブン,TV,50,"Apr 17, 2005 to Apr 2, 2006",Spring 2005,"Aniplex, Bandai Visual, Kadokawa Shoten, Mainichi Broadcasting System, Bandai, Ashi Production, Sony Music Entertainment, Bandai Namco Games, Hakuhodo DY Media Partners, Bandai Channel, USEN","Funimation, Bandai Entertainment",Bones,Original,24 min. per ep.,PG-13 - Teens 13 or older,426,351,379048,9241,19890,190807,21434,17462,129455,28639,36899,44615,31088,12411,6085,2479,912,472,431,bst24.jpg
238,Rekka no Honoo,7.36,"Action, Adventure, Martial Arts, Shounen, Super Power",Flame of Recca,烈火の炎,TV,42,"Jul 19, 1997 to Jul 10, 1998",Summer 1997,Fuji TV,"VIZ Media, Discotek Media",Studio Pierrot,Manga,23 min. per ep.,PG-13 - Teens 13 or older,2072,2139,54580,273,2631,29742,2811,2913,16483,1668,2980,6203,7513,3338,1659,575,205,98,89,bst25.jpg
239,Gankutsuou,8.17,"Drama, Mystery, Sci-Fi, Supernatural, Thriller",Gankutsuou:The Count of Monte Cristo,巌窟王,TV,24,"Oct 6, 2004 to Mar 30, 2005",Fall 2004,"GDH, TV Asahi, Media Factory, Sotsu Music Publishing","Funimation, Geneon Entertainment USA",Gonzo,Novel,24 min. per ep.,R - 17+ (violence & profanity),342,767,193810,3521,9615,68806,8838,6263,100288,10893,15369,17396,10207,4046,1788,886,306,257,439,bst26.jpg
240,Genshiken,7.66,"Slice of Life, Comedy, Parody",Genshiken,げんしけん,TV,12,"Oct 10, 2004 to Dec 26, 2004",Fall 2004,"Genco, Lantis, Kids Station, Toshiba Entertainment",Media Blasters,Palm Studio,Manga,25 min. per ep.,PG-13 - Teens 13 or older,1136,976,150618,1330,5448,78639,4887,4546,57098,4848,11090,20448,16986,6345,2584,815,291,187,161,bst27.jpg
241,Girls Bravo: First Season,6.45,"Harem, Comedy, Romance, Ecchi, Fantasy, School, Shounen",Girls Bravo,GIRLSブラボー first season,TV,11,"Jul 5, 2004 to Sep 27, 2004",Summer 2004,"Lantis, Kadokawa Shoten, Fuji TV, Rakuonsha, KlockWorx, Happinet Pictures, Studio Jack","Funimation, Geneon Entertainment USA",AIC Spirits,Manga,23 min. per ep.,R+ - Mild Nudity,6170,1194,123337,329,4987,82265,4061,7118,24906,3153,4394,9352,15964,13243,8824,4349,2177,1249,937,bst28.jpg
242,Gokusen,7.42,"Slice of Life, Comedy, Drama, School, Josei",The Gokusen,ごくせん,TV,13,"Jan 6, 2004 to Mar 30, 2004",Winter 2004,"VAP, Studio Jack","Media Blasters, NYAV Post",Madhouse,Manga,23 min. per ep.,R - 17+ (violence & profanity),1822,2742,34951,210,1147,22258,1005,1006,9535,1269,2335,4702,5280,2355,942,268,114,47,39,bst29.jpg
243,Gravitation,7.02,"Comedy, Music, Romance, Shoujo, Shounen Ai",Gravitation,グラビテーション,TV,13,"Oct 4, 2000 to Jan 10, 2001",Fall 2000,Aniplex,Nozomi Entertainment,Studio Deen,Manga,22 min. per ep.,PG-13 - Teens 13 or older,3562,1391,100585,1322,2643,74479,2326,5043,16094,5417,6715,10740,13742,9320,5603,2634,1158,789,578,bst30.jpg
244,Agatha Christie no Meitantei Poirot to Marple,6.88,"Historical, Mystery",Agatha Christie's Great Detectives Poirot and Marple,アガサ・クリスティーの名探偵ポワロとマープル,TV,39,"Jul 4, 2004 to May 15, 2005",Summer 2004,Unknown,Unknown,OLM,Novel,25 min. per ep.,G - All Ages,4105,5915,6279,20,398,1983,503,607,2788,121,178,329,482,392,216,95,46,28,24,bst31.jpg
245,Great Teacher Onizuka,8.7,"Slice of Life, Comedy, Drama, School, Shounen",Great Teacher Onizuka,グレート・ティーチャー・オニヅカ,TV,43,"Jun 30, 1999 to Sep 17, 2000",Summer 1999,"Aniplex, Fuji TV","Discotek Media, Tokyopop",Studio Pierrot,Manga,25 min. per ep.,R - 17+ (violence & profanity),44,184,589324,20870,44940,334925,32815,18032,158612,86645,93002,70904,32510,9587,3720,1434,644,385,903,bst32.jpg
246,Groove Adventure Rave,7.27,"Adventure, Comedy, Fantasy, Romance, Shounen",Rave Master,レイヴ,TV,51,"Oct 13, 2001 to Sep 28, 2002",Fall 2001,"TBS, Kodansha",Tokyopop,Studio Deen,Manga,24 min. per ep.,PG-13 - Teens 13 or older,2474,1600,84354,381,5072,40997,6578,6987,24720,2767,4134,8472,10148,5269,2943,1146,485,227,185,bst33.jpg
247,Harukanaru Toki no Naka de: Hachiyou Shou,7.05,"Fantasy, Magic, Supernatural, Demons, Historical, Shoujo",Haruka:Beyond the Stream of Time – A Tale of the Eight Guardians,遙かなる時空の中で〜八葉抄〜,TV,26,"Oct 6, 2004 to Mar 30, 2005",Fall 2004,Unknown,Bandai Visual USA,Yumeta Company,Visual novel,24 min. per ep.,PG-13 - Teens 13 or older,3462,3581,20801,123,1424,8301,1220,1248,8608,490,755,1338,1924,1186,708,266,104,54,45,bst34.jpg
248,Ichigo 100%,6.68,"Comedy, Ecchi, Harem, Romance, Shounen",Strawberry 100%,いちご100%,TV,12,"Apr 6, 2005 to Jun 22, 2005",Spring 2005,Shueisha,Unknown,Madhouse,Manga,23 min. per ep.,PG-13 - Teens 13 or older,4993,1440,96555,262,3160,63592,2608,4370,22825,2307,3748,8468,13779,9992,5937,2623,1114,674,424,bst35.jpg
249,InuYasha,7.85,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Magic, Romance, Fantasy, Shounen",InuYasha,犬夜叉,TV,167,"Oct 16, 2000 to Sep 13, 2004",Fall 2000,"Yomiuri Telecasting, Shogakukan",VIZ Media,Sunrise,Manga,24 min. per ep.,PG-13 - Teens 13 or older,740,187,588434,17186,58693,317986,54480,47273,110002,48201,51683,79233,71630,29876,14032,4881,1804,906,776,bst36.jpg
250,Konjiki no Gash Bell!!,7.55,"Adventure, Comedy, Demons, Supernatural, Magic, Shounen",Zatch Bell!,金色のガッシュベル!!,TV,150,"Apr 6, 2003 to Mar 26, 2006",Spring 2003,"Yomiko Advertising, Fuji TV","VIZ Media, Flatiron Film Company",Toei Animation,Manga,23 min. per ep.,PG-13 - Teens 13 or older,1434,1417,97615,1143,7577,49331,10474,11073,19160,4655,6752,12887,13803,6058,2914,920,321,167,117,bst37.jpg
251,Kyou kara Maou!,7.7,"Adventure, Comedy, Demons, Fantasy, Shoujo",King From Now On!,今日からマ王！,TV,78,"Apr 3, 2004 to Feb 25, 2006",Spring 2004,NHK,Discotek Media,Studio Deen,Light novel,25 min. per ep.,PG-13 - Teens 13 or older,1032,1513,91225,1475,8890,37433,9055,8528,27319,4451,6120,8673,8713,4296,2178,865,324,203,182,bst38.jpg
252,Madlax,7.07,"Military, Mystery, Psychological, Supernatural, Drama, Magic, Shounen",Unknown,マドラックス,TV,26,"Apr 6, 2004 to Sep 28, 2004",Spring 2004,Victor Entertainment,ADV Films,Bee Train,Original,24 min. per ep.,PG-13 - Teens 13 or older,3366,2720,35303,149,1625,14233,1850,1998,15597,700,1290,2641,3450,1919,1164,510,219,99,59,bst39.jpg
253,Jungle wa Itsumo Hare nochi Guu,7.84,"Slice of Life, Comedy, School",Haré+Guu,ジャングルはいつもハレのちグゥ,TV,26,"Apr 3, 2001 to Sep 25, 2001",Spring 2001,"Bandai Visual, Sotsu",Funimation,Shin-Ei Animation,Manga,23 min. per ep.,PG-13 - Teens 13 or older,757,2987,29653,397,1349,14766,2043,1893,9602,1621,2589,3825,2819,1183,546,220,103,68,67,bst40.jpg
254,Jungle wa Itsumo Hare nochi Guu Deluxe,7.83,"Comedy, Slice of Life",Haré+Guu Deluxe,ジャングルはいつもハレのちグゥ　デラックス,OVA,6,"Aug 25, 2002 to Jan 25, 2003",Unknown,Bandai Visual,Funimation,Shin-Ei Animation,Manga,26 min. per ep.,PG-13 - Teens 13 or older,780,4696,11181,25,208,8508,223,187,2055,749,1253,1975,1454,507,178,64,24,12,27,bst41.jpg
255,Jungle wa Itsumo Hare nochi Guu Final,7.65,"Slice of Life, Comedy",Unknown,ジャングルはいつもハレのちグゥ　ＦＩＮＡＬ,OVA,7,"Dec 21, 2003 to Jun 25, 2004",Unknown,Bandai Visual,Unknown,Shin-Ei Animation,Manga,26 min. per ep.,PG-13 - Teens 13 or older,1162,5078,9171,14,156,6910,186,131,1788,552,908,1495,1264,534,184,76,16,17,17,bst42.jpg
256,Hoshi no Koe,7.22,"Sci-Fi, Space, Drama, Romance, Mecha",Voices of a Distant Star,ほしのこえ,OVA,1,02-Feb-02,Unknown,Unknown,ADV Films,CoMix Wave Films,Original,25 min.,PG-13 - Teens 13 or older,2682,1122,130748,551,2158,86683,978,635,40294,6585,9469,16047,17432,9912,5109,2536,1212,623,442,bst43.jpg
257,Ikkitousen,6.45,"Ecchi, Super Power, Martial Arts, School",Ikki Tousen,一騎当千,TV,13,"Jul 30, 2003 to Oct 22, 2003",Summer 2003,"Genco, Cosmic Ray, Eye Move, Bushiroad","Funimation, Geneon Entertainment USA",J.C.Staff,Manga,24 min. per ep.,R+ - Mild Nudity,6153,1118,131435,439,5981,78151,4465,8534,34304,2798,4216,9084,15910,12945,7823,4334,2240,1307,920,bst44.jpg
258,Hitsuji no Uta,6.23,"Horror, Drama, Vampire",Unknown,羊のうた,OVA,4,"May 25, 2003 to Feb 25, 2004",Unknown,"Group TAC, KENMedia",Unknown,Madhouse,Manga,30 min. per ep.,R - 17+ (violence & profanity),7217,4165,14923,38,445,7283,379,505,6311,246,361,806,1350,1239,873,488,254,140,85,bst45.jpg
259,Happy☆Lesson,6.64,"Comedy, Harem, Romance, School",Unknown,HAPPY☆LESSON,OVA,5,"Jul 19, 2001 to May 23, 2003",Unknown,KSS,Unknown,Studio Hibari,Unknown,30 min. per ep.,PG-13 - Teens 13 or older,5198,4844,10264,18,375,6071,316,346,3156,225,273,693,1221,892,554,191,72,46,31,bst46.jpg
260,Happy☆Lesson (TV),6.67,"Comedy, Drama, Harem, Romance, Slice of Life",Unknown,HAPPY☆LESSON,TV,13,"Apr 1, 2002 to Jun 30, 2002",Spring 2002,KSS,ADV Films,Studio Hibari,Manga,23 min. per ep.,PG-13 - Teens 13 or older,5048,3355,23699,30,1018,14637,813,1172,6059,482,750,1765,3227,2319,1355,543,244,123,83,bst47.jpg
261,Happy☆Lesson: Advance,6.84,"Comedy, Harem, Romance, Slice of Life",Unknown,HAPPY☆LESSON ADVANCE,TV,13,"Jul 3, 2003 to Sep 28, 2003",Summer 2003,"KSS, Studio Jack",Unknown,Studio Hibari,Manga,24 min. per ep.,PG-13 - Teens 13 or older,4278,4410,13015,8,439,8507,343,330,3396,294,486,1054,1852,1147,624,205,106,36,27,bst48.jpg
262,Happy☆Lesson: The Final,6.83,"Comedy, Harem, Romance, School",Unknown,HAPPY☆LESSON THE FINAL,OVA,3,"May 25, 2004 to Oct 22, 2004",Unknown,KSS,Unknown,Studio Hibari,Manga,30 min. per ep.,PG-13 - Teens 13 or older,4327,5270,8369,5,195,5757,137,117,2163,241,325,693,1209,690,402,154,77,40,19,bst49.jpg
263,Hajime no Ippo,8.75,"Comedy, Sports, Drama, Shounen",Fighting Spirit,はじめの一歩 THE FIGHTING!,TV,75,"Oct 4, 2000 to Mar 27, 2002",Fall 2000,VAP,"Discotek Media, Geneon Entertainment USA",Madhouse,Manga,23 min. per ep.,PG-13 - Teens 13 or older,32,345,383603,15543,30922,221671,19458,9660,101892,55801,62613,47851,19316,4981,1823,544,218,147,651,bst50.jpg
264,Hajime no Ippo: Champion Road,8.29,"Comedy, Shounen, Sports",Fighting Spirit:Champion Road,はじめの一歩 -Champion Road-,Special,1,18-Apr-03,Unknown,Unknown,"Discotek Media, Geneon Entertainment USA",Madhouse,Manga,1 hr. 30 min.,PG-13 - Teens 13 or older,228,1418,97346,220,1565,82189,502,379,12711,9818,16146,20661,9505,2375,671,129,64,30,252,hc.jpg
